"sample_name","gene_name","value"
"Chrna2_tdTpositive_cell_30","X1110018G07Rik",82
"Calb2_tdTpositive_cell_1","X1110018J18Rik",0
"Calb2_tdTpositive_cell_2","X1110018J18Rik",4
"Calb2_tdTpositive_cell_3","X1110018J18Rik",0
"Calb2_tdTpositive_cell_4","X1110018J18Rik",0
"Calb2_tdTpositive_cell_5","X1110018J18Rik",0
"Calb2_tdTpositive_cell_6","X1110018J18Rik",0
"Calb2_tdTpositive_cell_7","X1110018J18Rik",0
"Calb2_tdTpositive_cell_8","X1110018J18Rik",0
"Calb2_tdTpositive_cell_9","X1110018J18Rik",0
"Calb2_tdTpositive_cell_10","X1110018J18Rik",0
"Calb2_tdTpositive_cell_11","X1110018J18Rik",0
"Calb2_tdTpositive_cell_12","X1110018J18Rik",0
"Calb2_tdTpositive_cell_13","X1110018J18Rik",167.44
"Calb2_tdTpositive_cell_14","X1110018J18Rik",0
"Calb2_tdTpositive_cell_15","X1110018J18Rik",0
"Calb2_tdTpositive_cell_16","X1110018J18Rik",0
"Calb2_tdTpositive_cell_17","X1110018J18Rik",0
"Calb2_tdTpositive_cell_18","X1110018J18Rik",0
"Calb2_tdTpositive_cell_19","X1110018J18Rik",0
"Calb2_tdTpositive_cell_20","X1110018J18Rik",0
"Calb2_tdTpositive_cell_21","X1110018J18Rik",0
"Calb2_tdTpositive_cell_22","X1110018J18Rik",0
"Calb2_tdTpositive_cell_23","X1110018J18Rik",0
"Calb2_tdTpositive_cell_24","X1110018J18Rik",0
"Calb2_tdTpositive_cell_25","X1110018J18Rik",0
"Calb2_tdTpositive_cell_26","X1110018J18Rik",0
"Calb2_tdTpositive_cell_27","X1110018J18Rik",0
"Calb2_tdTpositive_cell_28","X1110018J18Rik",0
"Calb2_tdTpositive_cell_29","X1110018J18Rik",0
"Calb2_tdTpositive_cell_30","X1110018J18Rik",0
"Calb2_tdTpositive_cell_31","X1110018J18Rik",0
"Calb2_tdTpositive_cell_32","X1110018J18Rik",0
"Calb2_tdTpositive_cell_33","X1110018J18Rik",0
"Calb2_tdTpositive_cell_34","X1110018J18Rik",0
"Calb2_tdTpositive_cell_35","X1110018J18Rik",0
"Calb2_tdTpositive_cell_36","X1110018J18Rik",0
"Calb2_tdTpositive_cell_37","X1110018J18Rik",0
"Calb2_tdTpositive_cell_38","X1110018J18Rik",0
"Calb2_tdTpositive_cell_39","X1110018J18Rik",0
"Calb2_tdTpositive_cell_40","X1110018J18Rik",0
"Calb2_tdTpositive_cell_41","X1110018J18Rik",0
"Calb2_tdTpositive_cell_42","X1110018J18Rik",0
"Calb2_tdTpositive_cell_43","X1110018J18Rik",0
"Calb2_tdTpositive_cell_44","X1110018J18Rik",1
"Calb2_tdTpositive_cell_45","X1110018J18Rik",0
"Calb2_tdTpositive_cell_46","X1110018J18Rik",0
"Calb2_tdTpositive_cell_47","X1110018J18Rik",0
"Calb2_tdTpositive_cell_48","X1110018J18Rik",668.17
"Calb2_tdTpositive_cell_49","X1110018J18Rik",103
"Calb2_tdTpositive_cell_50","X1110018J18Rik",0
"Calb2_tdTpositive_cell_51","X1110018J18Rik",0
"Calb2_tdTpositive_cell_52","X1110018J18Rik",0
"Calb2_tdTpositive_cell_53","X1110018J18Rik",0
"Calb2_tdTpositive_cell_54","X1110018J18Rik",0
"Calb2_tdTpositive_cell_55","X1110018J18Rik",0
"Calb2_tdTpositive_cell_56","X1110018J18Rik",0
"Calb2_tdTpositive_cell_57","X1110018J18Rik",0
"Calb2_tdTpositive_cell_58","X1110018J18Rik",0
"Calb2_tdTpositive_cell_59","X1110018J18Rik",4
"Calb2_tdTpositive_cell_60","X1110018J18Rik",0
"Calb2_tdTpositive_cell_61","X1110018J18Rik",0
"Calb2_tdTpositive_cell_62","X1110018J18Rik",0
"Calb2_tdTpositive_cell_63","X1110018J18Rik",0
"Calb2_tdTpositive_cell_64","X1110018J18Rik",0
"Chat_tdTpositive_cell_1","X1110018J18Rik",0
"Chat_tdTpositive_cell_2","X1110018J18Rik",0
"Chat_tdTpositive_cell_3","X1110018J18Rik",0
"Chat_tdTpositive_cell_4","X1110018J18Rik",0
"Chat_tdTpositive_cell_5","X1110018J18Rik",0
"Chat_tdTpositive_cell_6","X1110018J18Rik",0
"Chrna2_tdTpositive_cell_1","X1110018J18Rik",0
"Chrna2_tdTpositive_cell_2","X1110018J18Rik",0
"Chrna2_tdTpositive_cell_3","X1110018J18Rik",0
"Chrna2_tdTpositive_cell_4","X1110018J18Rik",12
"Chrna2_tdTpositive_cell_5","X1110018J18Rik",0
"Chrna2_tdTpositive_cell_6","X1110018J18Rik",10
"Chrna2_tdTpositive_cell_7","X1110018J18Rik",0
"Chrna2_tdTpositive_cell_8","X1110018J18Rik",0
"Chrna2_tdTpositive_cell_9","X1110018J18Rik",0
"Chrna2_tdTpositive_cell_10","X1110018J18Rik",0
"Chrna2_tdTpositive_cell_11","X1110018J18Rik",0
"Chrna2_tdTpositive_cell_12","X1110018J18Rik",0
"Chrna2_tdTpositive_cell_13","X1110018J18Rik",43
"Chrna2_tdTpositive_cell_14","X1110018J18Rik",18
"Chrna2_tdTpositive_cell_15","X1110018J18Rik",0
"Chrna2_tdTpositive_cell_16","X1110018J18Rik",0
"Chrna2_tdTpositive_cell_17","X1110018J18Rik",0
"Chrna2_tdTpositive_cell_18","X1110018J18Rik",0
"Chrna2_tdTpositive_cell_19","X1110018J18Rik",0
"Chrna2_tdTpositive_cell_20","X1110018J18Rik",0
"Chrna2_tdTpositive_cell_21","X1110018J18Rik",0
"Chrna2_tdTpositive_cell_22","X1110018J18Rik",0
"Chrna2_tdTpositive_cell_23","X1110018J18Rik",0
"Chrna2_tdTpositive_cell_24","X1110018J18Rik",0
"Chrna2_tdTpositive_cell_25","X1110018J18Rik",0
"Chrna2_tdTpositive_cell_26","X1110018J18Rik",0
"Chrna2_tdTpositive_cell_27","X1110018J18Rik",0
"Chrna2_tdTpositive_cell_28","X1110018J18Rik",0
"Chrna2_tdTpositive_cell_29","X1110018J18Rik",0
"Chrna2_tdTpositive_cell_30","X1110018J18Rik",5
"Calb2_tdTpositive_cell_1","X1110019D14Rik",0
"Calb2_tdTpositive_cell_2","X1110019D14Rik",0
"Calb2_tdTpositive_cell_3","X1110019D14Rik",0
"Calb2_tdTpositive_cell_4","X1110019D14Rik",0
"Calb2_tdTpositive_cell_5","X1110019D14Rik",0
"Calb2_tdTpositive_cell_6","X1110019D14Rik",0
"Calb2_tdTpositive_cell_7","X1110019D14Rik",0
"Calb2_tdTpositive_cell_8","X1110019D14Rik",746.74
"Calb2_tdTpositive_cell_9","X1110019D14Rik",0
"Calb2_tdTpositive_cell_10","X1110019D14Rik",0
"Calb2_tdTpositive_cell_11","X1110019D14Rik",0
"Calb2_tdTpositive_cell_12","X1110019D14Rik",0
"Calb2_tdTpositive_cell_13","X1110019D14Rik",0
"Calb2_tdTpositive_cell_14","X1110019D14Rik",0
"Calb2_tdTpositive_cell_15","X1110019D14Rik",0
"Calb2_tdTpositive_cell_16","X1110019D14Rik",0
"Calb2_tdTpositive_cell_17","X1110019D14Rik",0
"Calb2_tdTpositive_cell_18","X1110019D14Rik",0
"Calb2_tdTpositive_cell_19","X1110019D14Rik",0
"Calb2_tdTpositive_cell_20","X1110019D14Rik",0
"Calb2_tdTpositive_cell_21","X1110019D14Rik",0
"Calb2_tdTpositive_cell_22","X1110019D14Rik",0
"Calb2_tdTpositive_cell_23","X1110019D14Rik",0
"Calb2_tdTpositive_cell_24","X1110019D14Rik",0
"Calb2_tdTpositive_cell_25","X1110019D14Rik",0
"Calb2_tdTpositive_cell_26","X1110019D14Rik",0
"Calb2_tdTpositive_cell_27","X1110019D14Rik",0
"Calb2_tdTpositive_cell_28","X1110019D14Rik",0
"Calb2_tdTpositive_cell_29","X1110019D14Rik",0
"Calb2_tdTpositive_cell_30","X1110019D14Rik",158
"Calb2_tdTpositive_cell_31","X1110019D14Rik",0
"Calb2_tdTpositive_cell_32","X1110019D14Rik",0
"Calb2_tdTpositive_cell_33","X1110019D14Rik",0
"Calb2_tdTpositive_cell_34","X1110019D14Rik",0
"Calb2_tdTpositive_cell_35","X1110019D14Rik",0
"Calb2_tdTpositive_cell_36","X1110019D14Rik",0
"Calb2_tdTpositive_cell_37","X1110019D14Rik",0
"Calb2_tdTpositive_cell_38","X1110019D14Rik",0
"Calb2_tdTpositive_cell_39","X1110019D14Rik",0
"Calb2_tdTpositive_cell_40","X1110019D14Rik",54
"Calb2_tdTpositive_cell_41","X1110019D14Rik",0
"Calb2_tdTpositive_cell_42","X1110019D14Rik",0
"Calb2_tdTpositive_cell_43","X1110019D14Rik",0
"Calb2_tdTpositive_cell_44","X1110019D14Rik",0
"Calb2_tdTpositive_cell_45","X1110019D14Rik",124
"Calb2_tdTpositive_cell_46","X1110019D14Rik",0
"Calb2_tdTpositive_cell_47","X1110019D14Rik",0
"Calb2_tdTpositive_cell_48","X1110019D14Rik",0
"Calb2_tdTpositive_cell_49","X1110019D14Rik",0
"Calb2_tdTpositive_cell_50","X1110019D14Rik",0
"Calb2_tdTpositive_cell_51","X1110019D14Rik",0
"Calb2_tdTpositive_cell_52","X1110019D14Rik",0
"Calb2_tdTpositive_cell_53","X1110019D14Rik",0
"Calb2_tdTpositive_cell_54","X1110019D14Rik",0
"Calb2_tdTpositive_cell_55","X1110019D14Rik",0
"Calb2_tdTpositive_cell_56","X1110019D14Rik",0
"Calb2_tdTpositive_cell_57","X1110019D14Rik",0
"Calb2_tdTpositive_cell_58","X1110019D14Rik",0
"Calb2_tdTpositive_cell_59","X1110019D14Rik",0
"Calb2_tdTpositive_cell_60","X1110019D14Rik",0
"Calb2_tdTpositive_cell_61","X1110019D14Rik",0
"Calb2_tdTpositive_cell_62","X1110019D14Rik",0
"Calb2_tdTpositive_cell_63","X1110019D14Rik",0
"Calb2_tdTpositive_cell_64","X1110019D14Rik",0
"Chat_tdTpositive_cell_1","X1110019D14Rik",0
"Chat_tdTpositive_cell_2","X1110019D14Rik",0
"Chat_tdTpositive_cell_3","X1110019D14Rik",0
"Chat_tdTpositive_cell_4","X1110019D14Rik",0
"Chat_tdTpositive_cell_5","X1110019D14Rik",0
"Chat_tdTpositive_cell_6","X1110019D14Rik",0
"Chrna2_tdTpositive_cell_1","X1110019D14Rik",0
"Chrna2_tdTpositive_cell_2","X1110019D14Rik",0
"Chrna2_tdTpositive_cell_3","X1110019D14Rik",0
"Chrna2_tdTpositive_cell_4","X1110019D14Rik",0
"Chrna2_tdTpositive_cell_5","X1110019D14Rik",0
"Chrna2_tdTpositive_cell_6","X1110019D14Rik",56
"Chrna2_tdTpositive_cell_7","X1110019D14Rik",0
"Chrna2_tdTpositive_cell_8","X1110019D14Rik",0
"Chrna2_tdTpositive_cell_9","X1110019D14Rik",0
"Chrna2_tdTpositive_cell_10","X1110019D14Rik",0
"Chrna2_tdTpositive_cell_11","X1110019D14Rik",147
"Chrna2_tdTpositive_cell_12","X1110019D14Rik",291
"Chrna2_tdTpositive_cell_13","X1110019D14Rik",0
"Chrna2_tdTpositive_cell_14","X1110019D14Rik",0
"Chrna2_tdTpositive_cell_15","X1110019D14Rik",0
"Chrna2_tdTpositive_cell_16","X1110019D14Rik",2
"Chrna2_tdTpositive_cell_17","X1110019D14Rik",0
"Chrna2_tdTpositive_cell_18","X1110019D14Rik",0
"Chrna2_tdTpositive_cell_19","X1110019D14Rik",0
"Chrna2_tdTpositive_cell_20","X1110019D14Rik",0
"Chrna2_tdTpositive_cell_21","X1110019D14Rik",0
"Chrna2_tdTpositive_cell_22","X1110019D14Rik",0
"Chrna2_tdTpositive_cell_23","X1110019D14Rik",0
"Chrna2_tdTpositive_cell_24","X1110019D14Rik",0
"Chrna2_tdTpositive_cell_25","X1110019D14Rik",36
"Chrna2_tdTpositive_cell_26","X1110019D14Rik",0
"Chrna2_tdTpositive_cell_27","X1110019D14Rik",0
"Chrna2_tdTpositive_cell_28","X1110019D14Rik",0
"Chrna2_tdTpositive_cell_29","X1110019D14Rik",0
"Chrna2_tdTpositive_cell_30","X1110019D14Rik",0
"Calb2_tdTpositive_cell_1","X1110020A21Rik",0
"Calb2_tdTpositive_cell_2","X1110020A21Rik",0
"Calb2_tdTpositive_cell_3","X1110020A21Rik",0
"Calb2_tdTpositive_cell_4","X1110020A21Rik",0
"Calb2_tdTpositive_cell_5","X1110020A21Rik",0
"Calb2_tdTpositive_cell_6","X1110020A21Rik",0
"Calb2_tdTpositive_cell_7","X1110020A21Rik",0
"Calb2_tdTpositive_cell_8","X1110020A21Rik",0
"Calb2_tdTpositive_cell_9","X1110020A21Rik",0
"Calb2_tdTpositive_cell_10","X1110020A21Rik",0
"Calb2_tdTpositive_cell_11","X1110020A21Rik",0
"Calb2_tdTpositive_cell_12","X1110020A21Rik",0
"Calb2_tdTpositive_cell_13","X1110020A21Rik",0
"Calb2_tdTpositive_cell_14","X1110020A21Rik",0
"Calb2_tdTpositive_cell_15","X1110020A21Rik",0
"Calb2_tdTpositive_cell_16","X1110020A21Rik",0
"Calb2_tdTpositive_cell_17","X1110020A21Rik",0
"Calb2_tdTpositive_cell_18","X1110020A21Rik",0
"Calb2_tdTpositive_cell_19","X1110020A21Rik",0
"Calb2_tdTpositive_cell_20","X1110020A21Rik",0
"Calb2_tdTpositive_cell_21","X1110020A21Rik",0
"Calb2_tdTpositive_cell_22","X1110020A21Rik",0
"Calb2_tdTpositive_cell_23","X1110020A21Rik",0
"Calb2_tdTpositive_cell_24","X1110020A21Rik",0
"Calb2_tdTpositive_cell_25","X1110020A21Rik",0
"Calb2_tdTpositive_cell_26","X1110020A21Rik",0
"Calb2_tdTpositive_cell_27","X1110020A21Rik",0
"Calb2_tdTpositive_cell_28","X1110020A21Rik",0
"Calb2_tdTpositive_cell_29","X1110020A21Rik",0
"Calb2_tdTpositive_cell_30","X1110020A21Rik",0
"Calb2_tdTpositive_cell_31","X1110020A21Rik",0
"Calb2_tdTpositive_cell_32","X1110020A21Rik",0
"Calb2_tdTpositive_cell_33","X1110020A21Rik",0
"Calb2_tdTpositive_cell_34","X1110020A21Rik",0
"Calb2_tdTpositive_cell_35","X1110020A21Rik",0
"Calb2_tdTpositive_cell_36","X1110020A21Rik",0
"Calb2_tdTpositive_cell_37","X1110020A21Rik",0
"Calb2_tdTpositive_cell_38","X1110020A21Rik",0
"Calb2_tdTpositive_cell_39","X1110020A21Rik",0
"Calb2_tdTpositive_cell_40","X1110020A21Rik",0
"Calb2_tdTpositive_cell_41","X1110020A21Rik",0
"Calb2_tdTpositive_cell_42","X1110020A21Rik",0
"Calb2_tdTpositive_cell_43","X1110020A21Rik",0
"Calb2_tdTpositive_cell_44","X1110020A21Rik",0
"Calb2_tdTpositive_cell_45","X1110020A21Rik",0
"Calb2_tdTpositive_cell_46","X1110020A21Rik",0
"Calb2_tdTpositive_cell_47","X1110020A21Rik",0
"Calb2_tdTpositive_cell_48","X1110020A21Rik",0
"Calb2_tdTpositive_cell_49","X1110020A21Rik",0
"Calb2_tdTpositive_cell_50","X1110020A21Rik",0
"Calb2_tdTpositive_cell_51","X1110020A21Rik",0
"Calb2_tdTpositive_cell_52","X1110020A21Rik",0
"Calb2_tdTpositive_cell_53","X1110020A21Rik",0
"Calb2_tdTpositive_cell_54","X1110020A21Rik",0
"Calb2_tdTpositive_cell_55","X1110020A21Rik",0
"Calb2_tdTpositive_cell_56","X1110020A21Rik",0
"Calb2_tdTpositive_cell_57","X1110020A21Rik",0
"Calb2_tdTpositive_cell_58","X1110020A21Rik",0
"Calb2_tdTpositive_cell_59","X1110020A21Rik",0
"Calb2_tdTpositive_cell_60","X1110020A21Rik",0
"Calb2_tdTpositive_cell_61","X1110020A21Rik",0
"Calb2_tdTpositive_cell_62","X1110020A21Rik",0
"Calb2_tdTpositive_cell_63","X1110020A21Rik",0
"Calb2_tdTpositive_cell_64","X1110020A21Rik",0
"Chat_tdTpositive_cell_1","X1110020A21Rik",0
"Chat_tdTpositive_cell_2","X1110020A21Rik",0
"Chat_tdTpositive_cell_3","X1110020A21Rik",0
"Chat_tdTpositive_cell_4","X1110020A21Rik",0
"Chat_tdTpositive_cell_5","X1110020A21Rik",0
"Chat_tdTpositive_cell_6","X1110020A21Rik",0
"Chrna2_tdTpositive_cell_1","X1110020A21Rik",0
"Chrna2_tdTpositive_cell_2","X1110020A21Rik",0
"Chrna2_tdTpositive_cell_3","X1110020A21Rik",0
"Chrna2_tdTpositive_cell_4","X1110020A21Rik",0
"Chrna2_tdTpositive_cell_5","X1110020A21Rik",119
"Chrna2_tdTpositive_cell_6","X1110020A21Rik",0
"Chrna2_tdTpositive_cell_7","X1110020A21Rik",0
"Chrna2_tdTpositive_cell_8","X1110020A21Rik",0
"Chrna2_tdTpositive_cell_9","X1110020A21Rik",0
"Chrna2_tdTpositive_cell_10","X1110020A21Rik",0
"Chrna2_tdTpositive_cell_11","X1110020A21Rik",0
"Chrna2_tdTpositive_cell_12","X1110020A21Rik",0
"Chrna2_tdTpositive_cell_13","X1110020A21Rik",0
"Chrna2_tdTpositive_cell_14","X1110020A21Rik",0
"Chrna2_tdTpositive_cell_15","X1110020A21Rik",0
"Chrna2_tdTpositive_cell_16","X1110020A21Rik",0
"Chrna2_tdTpositive_cell_17","X1110020A21Rik",0
"Chrna2_tdTpositive_cell_18","X1110020A21Rik",0
"Chrna2_tdTpositive_cell_19","X1110020A21Rik",0
"Chrna2_tdTpositive_cell_20","X1110020A21Rik",0
"Chrna2_tdTpositive_cell_21","X1110020A21Rik",0
"Chrna2_tdTpositive_cell_22","X1110020A21Rik",0
"Chrna2_tdTpositive_cell_23","X1110020A21Rik",0
"Chrna2_tdTpositive_cell_24","X1110020A21Rik",0
"Chrna2_tdTpositive_cell_25","X1110020A21Rik",0
"Chrna2_tdTpositive_cell_26","X1110020A21Rik",0
"Chrna2_tdTpositive_cell_27","X1110020A21Rik",0
"Chrna2_tdTpositive_cell_28","X1110020A21Rik",0
"Chrna2_tdTpositive_cell_29","X1110020A21Rik",0
"Chrna2_tdTpositive_cell_30","X1110020A21Rik",128.99
"Calb2_tdTpositive_cell_1","X1110020G09Rik",0
"Calb2_tdTpositive_cell_2","X1110020G09Rik",0
"Calb2_tdTpositive_cell_3","X1110020G09Rik",48
"Calb2_tdTpositive_cell_4","X1110020G09Rik",1
"Calb2_tdTpositive_cell_5","X1110020G09Rik",0
"Calb2_tdTpositive_cell_6","X1110020G09Rik",0
"Calb2_tdTpositive_cell_7","X1110020G09Rik",0
"Calb2_tdTpositive_cell_8","X1110020G09Rik",0
"Calb2_tdTpositive_cell_9","X1110020G09Rik",0
"Calb2_tdTpositive_cell_10","X1110020G09Rik",0
"Calb2_tdTpositive_cell_11","X1110020G09Rik",0
"Calb2_tdTpositive_cell_12","X1110020G09Rik",0
"Calb2_tdTpositive_cell_13","X1110020G09Rik",0
"Calb2_tdTpositive_cell_14","X1110020G09Rik",0
"Calb2_tdTpositive_cell_15","X1110020G09Rik",0
"Calb2_tdTpositive_cell_16","X1110020G09Rik",877.61
"Calb2_tdTpositive_cell_17","X1110020G09Rik",113
"Calb2_tdTpositive_cell_18","X1110020G09Rik",0
"Calb2_tdTpositive_cell_19","X1110020G09Rik",0
"Calb2_tdTpositive_cell_20","X1110020G09Rik",0
"Calb2_tdTpositive_cell_21","X1110020G09Rik",215
"Calb2_tdTpositive_cell_22","X1110020G09Rik",2
"Calb2_tdTpositive_cell_23","X1110020G09Rik",0
"Calb2_tdTpositive_cell_24","X1110020G09Rik",0
"Calb2_tdTpositive_cell_25","X1110020G09Rik",0
"Calb2_tdTpositive_cell_26","X1110020G09Rik",0
"Calb2_tdTpositive_cell_27","X1110020G09Rik",0
"Calb2_tdTpositive_cell_28","X1110020G09Rik",886
"Calb2_tdTpositive_cell_29","X1110020G09Rik",0
"Calb2_tdTpositive_cell_30","X1110020G09Rik",0
"Calb2_tdTpositive_cell_31","X1110020G09Rik",0
"Calb2_tdTpositive_cell_32","X1110020G09Rik",0
"Calb2_tdTpositive_cell_33","X1110020G09Rik",0
"Calb2_tdTpositive_cell_34","X1110020G09Rik",0
"Calb2_tdTpositive_cell_35","X1110020G09Rik",0
"Calb2_tdTpositive_cell_36","X1110020G09Rik",0
"Calb2_tdTpositive_cell_37","X1110020G09Rik",0
"Calb2_tdTpositive_cell_38","X1110020G09Rik",0
"Calb2_tdTpositive_cell_39","X1110020G09Rik",0
"Calb2_tdTpositive_cell_40","X1110020G09Rik",0
"Calb2_tdTpositive_cell_41","X1110020G09Rik",0
"Calb2_tdTpositive_cell_42","X1110020G09Rik",0
"Calb2_tdTpositive_cell_43","X1110020G09Rik",0
"Calb2_tdTpositive_cell_44","X1110020G09Rik",0
"Calb2_tdTpositive_cell_45","X1110020G09Rik",0
"Calb2_tdTpositive_cell_46","X1110020G09Rik",0
"Calb2_tdTpositive_cell_47","X1110020G09Rik",0
"Calb2_tdTpositive_cell_48","X1110020G09Rik",0
"Calb2_tdTpositive_cell_49","X1110020G09Rik",29
"Calb2_tdTpositive_cell_50","X1110020G09Rik",0
"Calb2_tdTpositive_cell_51","X1110020G09Rik",46
"Calb2_tdTpositive_cell_52","X1110020G09Rik",0
"Calb2_tdTpositive_cell_53","X1110020G09Rik",1941.83
"Calb2_tdTpositive_cell_54","X1110020G09Rik",0
"Calb2_tdTpositive_cell_55","X1110020G09Rik",0
"Calb2_tdTpositive_cell_56","X1110020G09Rik",0
"Calb2_tdTpositive_cell_57","X1110020G09Rik",286
"Calb2_tdTpositive_cell_58","X1110020G09Rik",0
"Calb2_tdTpositive_cell_59","X1110020G09Rik",0
"Calb2_tdTpositive_cell_60","X1110020G09Rik",0
"Calb2_tdTpositive_cell_61","X1110020G09Rik",434
"Calb2_tdTpositive_cell_62","X1110020G09Rik",0
"Calb2_tdTpositive_cell_63","X1110020G09Rik",0
"Calb2_tdTpositive_cell_64","X1110020G09Rik",653
"Chat_tdTpositive_cell_1","X1110020G09Rik",0
"Chat_tdTpositive_cell_2","X1110020G09Rik",0
"Chat_tdTpositive_cell_3","X1110020G09Rik",1200
"Chat_tdTpositive_cell_4","X1110020G09Rik",0
"Chat_tdTpositive_cell_5","X1110020G09Rik",0
"Chat_tdTpositive_cell_6","X1110020G09Rik",563.4
"Chrna2_tdTpositive_cell_1","X1110020G09Rik",0
"Chrna2_tdTpositive_cell_2","X1110020G09Rik",0
"Chrna2_tdTpositive_cell_3","X1110020G09Rik",0
"Chrna2_tdTpositive_cell_4","X1110020G09Rik",26
"Chrna2_tdTpositive_cell_5","X1110020G09Rik",10
"Chrna2_tdTpositive_cell_6","X1110020G09Rik",0
"Chrna2_tdTpositive_cell_7","X1110020G09Rik",56
"Chrna2_tdTpositive_cell_8","X1110020G09Rik",0
"Chrna2_tdTpositive_cell_9","X1110020G09Rik",0
"Chrna2_tdTpositive_cell_10","X1110020G09Rik",0
"Chrna2_tdTpositive_cell_11","X1110020G09Rik",0
"Chrna2_tdTpositive_cell_12","X1110020G09Rik",0
"Chrna2_tdTpositive_cell_13","X1110020G09Rik",0
"Chrna2_tdTpositive_cell_14","X1110020G09Rik",1
"Chrna2_tdTpositive_cell_15","X1110020G09Rik",0
"Chrna2_tdTpositive_cell_16","X1110020G09Rik",0
"Chrna2_tdTpositive_cell_17","X1110020G09Rik",0
"Chrna2_tdTpositive_cell_18","X1110020G09Rik",0
"Chrna2_tdTpositive_cell_19","X1110020G09Rik",0
"Chrna2_tdTpositive_cell_20","X1110020G09Rik",0
"Chrna2_tdTpositive_cell_21","X1110020G09Rik",0
"Chrna2_tdTpositive_cell_22","X1110020G09Rik",261.8
"Chrna2_tdTpositive_cell_23","X1110020G09Rik",0
"Chrna2_tdTpositive_cell_24","X1110020G09Rik",0
"Chrna2_tdTpositive_cell_25","X1110020G09Rik",598
"Chrna2_tdTpositive_cell_26","X1110020G09Rik",0
"Chrna2_tdTpositive_cell_27","X1110020G09Rik",0
"Chrna2_tdTpositive_cell_28","X1110020G09Rik",0
"Chrna2_tdTpositive_cell_29","X1110020G09Rik",0
"Chrna2_tdTpositive_cell_30","X1110020G09Rik",607
"Calb2_tdTpositive_cell_1","X1110021J02Rik",37.38
"Calb2_tdTpositive_cell_2","X1110021J02Rik",60.5
"Calb2_tdTpositive_cell_3","X1110021J02Rik",10.01
"Calb2_tdTpositive_cell_4","X1110021J02Rik",41.22
"Calb2_tdTpositive_cell_5","X1110021J02Rik",417.19
"Calb2_tdTpositive_cell_6","X1110021J02Rik",137.58
"Calb2_tdTpositive_cell_7","X1110021J02Rik",54.84
"Calb2_tdTpositive_cell_8","X1110021J02Rik",13.39
"Calb2_tdTpositive_cell_9","X1110021J02Rik",21.54
"Calb2_tdTpositive_cell_10","X1110021J02Rik",720.19
"Calb2_tdTpositive_cell_11","X1110021J02Rik",15.56
"Calb2_tdTpositive_cell_12","X1110021J02Rik",24.34
"Calb2_tdTpositive_cell_13","X1110021J02Rik",79.82
"Calb2_tdTpositive_cell_14","X1110021J02Rik",42.16
"Calb2_tdTpositive_cell_15","X1110021J02Rik",35.59
"Calb2_tdTpositive_cell_16","X1110021J02Rik",31.31
"Calb2_tdTpositive_cell_17","X1110021J02Rik",27.28
"Calb2_tdTpositive_cell_18","X1110021J02Rik",28.3
"Calb2_tdTpositive_cell_19","X1110021J02Rik",38.63
"Calb2_tdTpositive_cell_20","X1110021J02Rik",806.51
"Calb2_tdTpositive_cell_21","X1110021J02Rik",106.97
"Calb2_tdTpositive_cell_22","X1110021J02Rik",19.65
"Calb2_tdTpositive_cell_23","X1110021J02Rik",28.19
"Calb2_tdTpositive_cell_24","X1110021J02Rik",20.22
"Calb2_tdTpositive_cell_25","X1110021J02Rik",34.44
"Calb2_tdTpositive_cell_26","X1110021J02Rik",1060.97
"Calb2_tdTpositive_cell_27","X1110021J02Rik",38.84
"Calb2_tdTpositive_cell_28","X1110021J02Rik",57.69
"Calb2_tdTpositive_cell_29","X1110021J02Rik",77.37
"Calb2_tdTpositive_cell_30","X1110021J02Rik",59.26
"Calb2_tdTpositive_cell_31","X1110021J02Rik",121.18
"Calb2_tdTpositive_cell_32","X1110021J02Rik",107.79
"Calb2_tdTpositive_cell_33","X1110021J02Rik",7.12
"Calb2_tdTpositive_cell_34","X1110021J02Rik",41.69
"Calb2_tdTpositive_cell_35","X1110021J02Rik",17.06
"Calb2_tdTpositive_cell_36","X1110021J02Rik",22.25
"Calb2_tdTpositive_cell_37","X1110021J02Rik",9.98
"Calb2_tdTpositive_cell_38","X1110021J02Rik",34.25
"Calb2_tdTpositive_cell_39","X1110021J02Rik",20.63
"Calb2_tdTpositive_cell_40","X1110021J02Rik",13.03
"Calb2_tdTpositive_cell_41","X1110021J02Rik",42.67
"Calb2_tdTpositive_cell_42","X1110021J02Rik",71.62
"Calb2_tdTpositive_cell_43","X1110021J02Rik",42.68
"Calb2_tdTpositive_cell_44","X1110021J02Rik",34.54
"Calb2_tdTpositive_cell_45","X1110021J02Rik",119.81
"Calb2_tdTpositive_cell_46","X1110021J02Rik",60.25
"Calb2_tdTpositive_cell_47","X1110021J02Rik",30.61
"Calb2_tdTpositive_cell_48","X1110021J02Rik",54.13
"Calb2_tdTpositive_cell_49","X1110021J02Rik",9.36
"Calb2_tdTpositive_cell_50","X1110021J02Rik",22.27
"Calb2_tdTpositive_cell_51","X1110021J02Rik",45.09
"Calb2_tdTpositive_cell_52","X1110021J02Rik",913.02
"Calb2_tdTpositive_cell_53","X1110021J02Rik",22.9
"Calb2_tdTpositive_cell_54","X1110021J02Rik",8.86
"Calb2_tdTpositive_cell_55","X1110021J02Rik",141.4
"Calb2_tdTpositive_cell_56","X1110021J02Rik",797.58
"Calb2_tdTpositive_cell_57","X1110021J02Rik",76.72
